,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,*Date of Status Change: Date of DISCO status if available; otherwise date of change/addition to file. ,,,"PRICE LIST - DIRECT
Effective November 8, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Pricing  ,,,,,,,,Category,,,,,,,,Each: Dimensions & Weight,,,,,,Master Pack/Carton: Dimensions and Weight,,,,,,,Case: Dimensions and Weight,,,,,,,Pallet: Dimensions and Weight,,,,,,,,
Catalog Number,Ghost Sku/Product Code,"Status
",*Date of Status Change,Replacement SKU ,Brand,SBU ,Division ,Description,Industry List,45% Off (Irwin Only),Gold / P1,Platinum / P2, Surcharge , 45% Off + Surcharge (IRWIN Only) , Gold + Surcharge ,Platinum +  Surcharge,Category,Sub Category,"Application Tool
(for Fastening Products)","MOQ (Buy Multiples)
","Pack Qty
(for Fasteners)",MTO?            (Yes Or No),Country of Orgin ,Commodity Code,"Each
UPC Code","Each
Length (IN)","Each
Width (IN)","Each 
Height (IN)","Each
Gross Weight (LB)","Each 
Volume (CUB)","Master Pack
UPC Code","Master Pack 
Qty",Master Pack Length (IN),Master Pack Width (IN),Master Pack Height (IN),"Master Pack 
Gross Weight (LB)",Master Pack Volume (CUB),"Case 
UPC Code","Case 
Qty","Case 
STHT71838,,ACTIVE,06/11/13,,STANLEY,HTS,1,"STAPLES, HD, 9/16 IN, 1250 PC, PAPER",4.62,0,2.31,2.2,5%,0,2.43,2.31,STAPLING,STAPLES,,15,,NO,CN,8305200000,76174718386,4.6,4.3,0.7,0.49,0.008,0,-,0,-,-,-,-,20076174718380,15,12,5.2,4.7,7.34,0.17,30076174718387,2280,42,30,42,1144.2,30.625,-,-
STHT71839,,ACTIVE,11/20/20,,STANLEY,HTS,1,017PC HEX KEY SET SAE/MM,18.02,0,9,8.56,5%,0,9.46,8.99,HEXAGONAL KEYS,L SHAPED - LONG HEX KEYS,,4,,NO,CN,8204110060,76174718393,7.3,5,1.7,0.76,0.036,10076174718390,4,6.6,4.5,8.1,3.04,0.139,20076174718397,8,9.6,7.5,9.4,6.55,0.392,30076174718394,544,42,30,43,440.44,31.354,-,-
STHT72404,,ACTIVE,07/11/13,,STANLEY,HTS,1,"STAPLES STL, LD, 1/4IN, 1000 PC, PAPER",2.18,0,1.08,1.02,5%,0,1.14,1.08,STAPLING,STAPLES,,6,,NO,CN,8305200000,76174724042,3.8,2,0.7,0.16,0.003,10076174724049,6,5.6,2,3.2,0.93,0.021,20076174724046,24,11.8,4.9,3.9,4.04,0.13,30076174724043,4320,42,30,42,718.2,30.625,-,-
STHT72405,,ACTIVE,07/11/13,,STANLEY,HTS,1,"STAPLES, STL, LD, 5/16IN, 1000 PC, PAPER",2.18,0,1.08,1.02,5%,0,1.14,1.08,STAPLING,STAPLES,,6,,NO,CN,8305200000,76174724059,3.9,2,0.8,0.18,0.004,10076174724056,6,5.6,2,3.4,1.06,0.022,20076174724053,24,11.8,4.9,4,4.52,0.134,30076174724050,4320,42,30,41,804.6,29.896,-,-
STHT72406,,ACTIVE,07/11/13,,STANLEY,HTS,1,STEEL STAPLES STL LD 3/8IN 1000 PC PAPER,2.2,0,1.1,1.04,5%,0,1.16,1.1,STAPLING,STAPLES,,6,,NO,CN,8305200000,76174724066,3.9,2,0.9,0.2,0.004,10076174724063,6,5.6,2,3.4,1.18,0.022,20076174724060,24,11.7,4.8,4,5.02,0.13,30076174724067,4320,42,30,41,891,29.896,-,-
STHT74779,,ACTIVE,10/19/20,,STANLEY,HTS,1,ST LEVELS PRODUCT BOX 9,420.16,0,210.07,199.56,5%,0,220.58,209.54,LEVELS,LEVELS,,1,,NO,US,9031808085,76174747799,47.2,16.5,11,23.19,4.958,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30076174747790,6,42,30,39,139.14,28.438,-,-
STHT74780,,ACTIVE,10/19/20,,STANLEY,HTS,1,ST SQUAREPRODUCT BOX 10,194.68,0,97.34,92.47,5%,0,102.21,97.1,SQUARES,SQUARES,,1,,NO,US,9017208080,76174747805,29,18.3,8.2,15.19,2.518,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30076174747806,10,42,30,46,178.9,33.542,-,-
STHT74938,,ACTIVE,08/28/15,,STANLEY,HTS,1,STANLEY 6 IN WIRE STRIPPER,12.1,0,6.04,5.75,5%,0,6.35,6.04,PLIERS,SOLID JOINT PLIERS,,8,,NO,CN,8203206060,76174749380,8.6,2.7,0.6,0.31,0.008,10076174749387,2,8.9,2.8,1.3,0.62,0.019,20076174749384,8,9.5,6.5,3.8,2.82,0.136,30076174749381,1672,42,30,46,545.32,33.542,-,-
STHT77260,,ACTIVE,02/25/16,,STANLEY,HTS,1,INTELLI-LASER STUD FINDER W/LASER,61.8,0,30.9,29.36,5%,0,32.45,30.83,INTELLI-TOOLS,SCANNING,,2,,NO,CN,9031499000,76174772609,12.1,5.9,2.3,0.7,0.095,10076174767527,2,12.5,7.2,3.3,1.66,0.172,20076174767524,6,13,8,11.6,5.9,0.698,30076174767521,198,42,30,40,165.6,29.167,-,-
STHT77403,,ACTIVE,04/29/20,,STANLEY,HTS,1,STUD SENSOR 100,19.42,0,9.71,9.22,5%,0,10.2,9.69,INTELLI-TOOLS,SCANNING,,4,,NO,CN,8531809051,76174771107,9.1,4.2,1.9,0.315,0.042,10076174774037,4,9.4,4.7,7.1,1.26,0.182,20076174774034,24,14.5,10.2,16,8.99,1.369,30076174774031,384,42,30,37,147.96,26.979,-,-
STHT77404,,ACTIVE,05/15/12,,STANLEY,HTS,1,STUD SENSOR 150,27.3,0,13.64,12.96,5%,0,14.33,13.61,INTELLI-TOOLS,SCANNING,,2,,NO,CN,8531809051,76174771152,10,5.8,1.7,0.39,0.057,10076174774044,2,10.8,5.6,3.9,0.78,0.137,20076174774041,12,12,12,12,5.44,1,30076174774048,216,42,30,41,111.24,29.896,-,-
STHT77406,,ACTIVE,06/05/12,,STANLEY,HTS,1,STUD SENSOR 200,32.94,0,16.46,15.63,5%,0,17.29,16.42,INTELLI-TOOLS,SCANNING,,2,,NO,CN,8531809051,76174777208,10,5.8,1.5,0.46,0.05,10076174774068,2,10.8,5.6,3.6,0.91,0.126,20076174774065,12,12,12,11.8,6.38,0.983,30076174774062,216,42,30,40,126.36,29.167,-,-
STHT77498,,ACTIVE,02/13/18,,STANLEY,HTS,1,STANLEY NG RED CUBIX LINE LASER,140,0,70,66.5,5%,0,73.5,69.83,LINE LASERS,RED LINE LASER,,2,,NO,CN,9031499000,76174774986,6.812,5.75,9.187,1.25,0.208,10076174774983,2,9.687,8.2,7.562,3,0.348,20076174774980,12,25.35,10.375,16.375,18.8,2.492,30076174774987,96,42,30,37.75,202.8,27.526,-,-
STHT83166,,ACTIVE,05/31/13,,STANLEY,HTS,1,ST 2X4IN CLAMP,43.44,0,21.72,20.62,5%,0,22.81,21.66,SPECIALTY CLAMPS,SPECIALITY CLAMPS,,4,,NO,CN,8205700090,76174831665,13,7.6,3.3,3.12,0.189,0,-,0,-,-,-,-,20076174831669,4,13.9,13.8,8.3,12.48,0.921,30076174831666,120,42,30,46,401.4,33.542,-,-
STHT83179,,ACTIVE,03/18/14,,STANLEY,HTS,1,ST QUICK VISE,59.22,0,29.6,28.13,5%,0,31.09,29.54,VISES,VISES,,2,,NO,CN,8205700060,76174831795,11.2,3.4,7.6,4.31,0.167,10076174831792,2,11.6,7.8,8.2,8.61,0.429,20076174831799,4,16,12.4,9.5,18.78,1.091,30076174831796,80,42,30,42,371.8,30.625,-,-
STMT71648,,ACTIVE,08/10/12,,STANLEY,HTS,3,040PC 14/38DR SOCKET SET,46.22,0,23.11,21.95,5%,0,24.27,23.05,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,1,,NO,CN,8466100175,76174716481,12.5,8.2,2.8,4.1,0.166,0,-,0,-,-,-,-,20076174716485,2,13.1,6.4,9.2,8.2,0.446,30076174716482,96,42,30,41,420,29.896,-,-
STMT71650,,ACTIVE,08/10/12,,STANLEY,HTS,3,060PC 14/38DR SOCKET SET,68.58,0,34.28,32.56,5%,0,36,34.19,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,1,,NO,CN,8466100175,76174716504,14.5,10.2,3.1,6.26,0.265,0,-,0,-,-,-,-,20076174716508,2,14.9,7.3,11.1,12.52,0.699,30076174716505,80,42,30,50,527.8,36.458,-,-
STMT71651,,ACTIVE,07/10/12,,STANLEY,HTS,3,085PC 14/38DR SOCKET SET,89.46,0,44.73,42.5,5%,0,46.97,44.63,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,2,,NO,CN,8466100175,76174716511,14.5,10.2,3.1,7.76,0.265,0,-,0,-,-,-,-,20076174716515,2,15,7.3,11,15.52,0.697,30076174716512,80,42,30,49,647.8,35.729,-,-
STMT71652,,ACTIVE,07/10/12,,STANLEY,HTS,3,123PC 14/38DR SOCKET SET,113.32,0,56.65,53.82,5%,0,59.49,56.52,HAND SOCKETS AND DRIVERS,HAND SOCKETS AND DRIVERS 3/8'',,2,,NO,CN,8466100175,76174716528,14.5,10.2,3.1,9.95,0.265,0,-,0,-,-,-,-,20076174716522,2,14.8,7.4,11.1,19.9,0.704,30076174716529,80,42,30,48,823,35,-,-
STMT71653,,ACTIVE,07/10/12,,STANLEY,HTS,3,145PC 14/38DR MECH TOOL SET,137.16,0,68.58,65.16,5%,0,72.01,68.42,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,2,,NO,CN,8466100175,76174716535,18.6,12.8,3.6,12.72,0.496,0,-,0,-,-,-,-,20076174716539,2,19.2,8.3,13.9,25.43,1.282,30076174716536,42,42,30,45,561.24,32.813,-,-
STMT71654,,ACTIVE,07/27/12,,STANLEY,HTS,3,201PC 14/38DR MECH TOOL SET,184.88,0,92.43,87.8,5%,0,97.06,92.2,HAND SOCKETS AND DRIVERS,HAND SOCKETS AND DRIVERS 3/8'',,2,,NO,CN,8466100175,76174716542,18.6,12.7,3.7,15.77,0.506,0,-,0,-,-,-,-,20076174716546,2,19.5,8.2,13.6,31.53,1.258,30076174716543,42,42,30,45,689.34,32.813,-,-
STMT74101,,ACTIVE,05/20/15,,STANLEY,HTS,3,38PC STANLEY MIXED TOOL BAG,46.4,0,23.2,22.02,5%,0,24.36,23.13,MULTI TOOL SETS,MULTITOOLSETS FOR CONSTRUCTION,,2,,NO,CN,8206000000,76174741018,13,8,7,5.2,0.421,0,-,0,-,-,-,-,20076174741012,2,15,14.8,7.5,10.88,0.964,30076174741019,66,42,30,49,353.4,35.729,-,-
STMT74857,,ACTIVE,09/02/15,,STANLEY,HTS,3,173PC 14/38/12DR MECH TOOL SET,176.1,0,88.04,83.65,5%,0,92.45,87.84,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,1,,NO,CN,8466100175,76174748574,17.3,12.4,4.1,13.57,0.509,0,-,0,-,-,-,-,-,1,17.3,12.4,4.1,13.57,0.509,30076174748575,50,42,30,46,705.5,33.542,-,-
STMT74859,,ACTIVE,09/09/15,,STANLEY,HTS,3,068PC 14/38DR SOCKET SET,74.88,0,37.43,35.56,5%,0,39.31,37.34,HAND SOCKETS AND DRIVERS,HANDSOCKETS&DR MULTIDRIVE SETS,,1,,NO,CN,8466100175,76174748598,10.5,6.9,3.2,5.33,0.134,0,-,0,-,-,-,-,-,1,10.5,6.9,3.2,5.33,0.134,30076174748599,208,42,30,47,1135.64,34.271,-,-
STMT74860,,ACTIVE,11/20/20,,STANLEY,HTS,3,041PC 14DR SOCKET SET,35.56,0,17.78,16.9,5%,0,18.67,17.75,HAND SOCKETS AND DRIVERS,HAND SOCKETS AND DRIVERS 1/4'',,1,,NO,CN,8466100175,76174748604,9.8,6.4,2.4,2.58,0.087,0,-,0,-,-,-,-,20076174748608,2,10.4,7,5.9,5.16,0.249,30076174748605,224,42,30,46,604.92,33.542,-,-
STMT81031,,ACTIVE,11/20/20,,STANLEY,HTS,3,170PC 14/38/12DR SOCKET SET,274.48,0,137.23,130.38,5%,0,144.1,136.9,MULTI TOOL SETS,MULTI TOOL SETS FOR DIY,,1,,NO,CN,8206000000,76174810318,34.5,19,3.8,23.56,1.441,0,-,0,-,-,-,-,20076174810312,1,34.5,19,3.8,23.56,1.441,30076174810319,10,42,30,43,265,31.354,-,-
STST11151,,ACTIVE,06/02/11,,STANLEY,HTS,4,ST FOLD UP SAWHORSE SINGLE,48.42,0,24.2,23,5%,0,25.42,24.15,SAW HORSES,SAW HORSES,,4,,NO,IL,3926909985,76174792010,40.4,4.7,3.9,9.81,0.429,0,-,0,-,-,-,-,20076174792014,4,40.5,10.5,8.5,39.24,2.092,30076174792011,76,48,40,48,777.56,53.333,-,-
STST11154,,ACTIVE,04/05/18,,STANLEY,HTS,4,STANLEY METAL BASIC SAWHORSE,28.86,0,14.42,13.7,5%,0,15.15,14.39,SAW HORSES,SAW HORSES,,1,,NO,CN,7326908688,76174801422,31.005,3.705,4.095,5.687,0.272,0,-,0,-,-,-,-,20076174801426,6,31.785,12.09,9.165,35.992,2.038,30076174801423,96,48,40,42.008,607.872,46.676,-,-
STST13011,,ACTIVE,06/02/11,,STANLEY,HTS,4,"ST 12.5"" TOOLBOX W/ TRAY SERIES 2000",8.14,0,4.06,3.85,5%,0,4.27,4.05,TOOLBOX,PLASTIC TOOLBOX,,4,,NO,IL,3926909985,76174933338,12.5,7,1.1,1.23,0.056,0,-,0,-,-,-,-,20076174933332,4,13.9,12.9,11,4.92,1.141,30076174933339,144,48,40,49,209.12,54.444,-,-
STST13331,,ACTIVE,07/21/15,,STANLEY,HTS,4,12.5 IN ESSENTIAL TB PLASTIC LAT,7.72,0,3.85,3.66,5%,0,4.05,3.85,TOOLBOX,PLASTIC TOOLBOX,,6,,NO,IL,3926909985,76174755145,12.5,7.1,5.5,1.233,0.282,0,-,0,-,-,-,-,20076174755149,6,19.5,13,10.9,7.4,1.599,30076174755146,168,48,40,48,239.144,53.333,-,-
STST14021,,ACTIVE,02/04/13,,STANLEY,HTS,4,SORT MASTER LIGHT,9,0,4.5,4.27,5%,0,4.73,4.49,ORGANIZATION,ORGANIZERS,,6,,NO,IL,3926909985,76174707205,11.5,8.5,2.9,0.84,0.164,0,-,0,-,-,-,-,20076174707209,6,16.5,12,9.4,7.05,1.077,30076174707206,240,48,40,52,314,57.778,-,-
STST14022,,ACTIVE,09/08/11,,STANLEY,HTS,4,ST ORGANIZER SORTMASTER JR,12.58,0,6.28,5.96,5%,0,6.6,6.26,ORGANIZATION,ORGANIZERS,,4,,NO,IL,3926909985,76174974836,14.8,11.5,2.7,1.82,0.266,0,-,0,-,-,-,-,10076174974833,4,15.1,11.5,12.7,7.28,1.276,30076174974837,160,48,40,53,323,58.889,-,-
STST14027,,ACTIVE,10/31/14,,STANLEY,HTS,4,SORTMASTER,16.34,0,8.17,7.76,5%,0,8.58,8.15,ORGANIZATION,ORGANIZERS,,4,,NO,IL,3926909985,76174736168,17.4,13,3.5,2.65,0.458,0,-,0,-,-,-,-,20076174736162,4,17.6,14,13.7,10.6,1.954,30076174736169,72,48,40,46,222.8,51.111,-,-
STST14028,,ACTIVE,01/20/16,,STANLEY,HTS,4,MULTILEVEL ORGANIZER,28.84,0,14.41,13.69,5%,0,15.14,14.38,ORGANIZATION,ORGANIZERS,,3,,NO,IL,3926909985,76174755404,15.6,11.8,5.4,4.393,0.575,0,-,0,-,-,-,-,20076174755408,3,16.6,16.2,11.7,13.18,1.821,30076174755405,54,48.08,40,41,269.222,45.631,-,-
STST14440,,ACTIVE,10/01/13,,STANLEY,HTS,4,CLICK & CONNECT ORGANIZER,19.16,0,9.58,9.1,5%,0,10.06,9.56,ORGANIZATION,ORGANIZERS,,4,,NO,US,3926909985,76174719833,19.8,11.5,3.6,3.16,0.474,0,-,0,-,-,-,-,20076174719837,4,19.8,14.6,12,12.62,2.008,30076174719834,72,48,40,41,259.52,45.556,-,-
STST16331,,ACTIVE,06/04/15,,STANLEY,HTS,4,16 ESSENTIAL TB PLASTIC LATC,10,0,5,4.75,5%,0,5.25,4.99,TOOLBOX,PLASTIC TOOLBOX,,6,,NO,IL,3926909985,76174755176,16,8,7.3,2.145,0.541,0,-,0,-,-,-,-,20076174755170,6,22.5,16.2,15.9,12.87,3.354,30076174755177,90,48,40,52,225.05,57.778,-,-
STST16410,,ACTIVE,06/02/11,,STANLEY,HTS,4,"ST 16"" TOOLBOX",18.3,0,9.15,8.69,5%,0,9.61,9.13,TOOLBOX,PLASTIC TOOLBOX,,4,,NO,IL,3926909985,76174703283,15.5,8.8,6.4,2.79,0.505,0,-,0,-,-,-,-,20076174703287,4,17.6,15.8,13.4,11.15,2.156,30076174703284,72,48,40,45,232.88,50,-,-
STST17700,,ACTIVE,10/10/13,,STANLEY,HTS,4,NEW  3 IN 1 TOOL ORGANIZER,47.38,0,23.68,22.5,5%,0,24.87,23.63,ORGANIZATION,ORGANIZERS,,4,,NO,IL,3926909985,76174719635,16.8,9,12.4,5.89,1.085,0,-,0,-,-,-,-,20076174719639,4,18.5,17.5,25.3,25.53,4.74,30076174719636,32,48,40,55.5,231.24,61.667,-,-
STST18613,,ACTIVE,03/21/12,,STANLEY,HTS,4,STANLEY 3-IN-1 MOBILE WORKCENTER,70.66,0,35.33,33.57,5%,0,37.1,35.25,TOOLBOX,PLASTIC TOOLBOX,,2,,NO,US,3926909985,76174703573,18.5,11,24.8,10.99,2.921,0,-,0,-,-,-,-,20076174703577,2,24.8,19,22,21.98,5.999,30076174703574,16,48,40,48,207.84,53.333,-,-
STST18631,,ACTIVE,05/22/17,,STANLEY,HTS,4,STANLEY ESSENTIAL ROLLING WORKSHOP,69.84,0,34.92,33.17,5%,0,36.67,34.83,ON WHEELS,ROLLING WORKSHOP,,1,,NO,IL,3926909985,76174757897,18.6,11.1,24.8,9.88,2.963,0,-,0,-,-,-,-,20076174757891,2,21.7,19,25.2,19.76,6.013,30076174757898,16,48,40,54,190.08,60,-,-
STST19005,,ACTIVE,02/03/16,,STANLEY,HTS,4,ST 19IN TBX,20.38,0,10.19,9.67,5%,0,10.7,10.16,TOOLBOX,METAL PLASTIC TOOLBOX,,4,,NO,US,3926909985,76174928945,19.4,9.6,9.9,3.94,1.067,0,-,0,-,-,-,-,20076174928949,4,19.5,19.5,20.6,15.77,4.533,-,32,48,40,46,158.08,51.111,-,-
STST19331,,ACTIVE,06/04/15,,STANLEY,HTS,4,19 ESSENTIAL TB PLASTIC LATCH,16.28,0,8.14,7.74,5%,0,8.55,8.13,TOOLBOX,PLASTIC TOOLBOX,,6,,NO,IL,3926909985,76174755206,19,10,9.9,3.741,1.089,0,-,0,-,-,-,-,20076174755200,6,28.3,19.3,20.2,22.45,6.385,30076174755207,36,48,40,45,166.712,50,-,-
STST19410,,ACTIVE,06/02/11,,STANLEY,HTS,4,"ST 19"" TOOLBOX",27.14,0,13.57,12.89,5%,0,14.25,13.54,TOOLBOX,PLASTIC TOOLBOX,,4,,NO,IL,3926909985,76174703290,19,10.5,9.3,5.1,1.074,0,-,0,-,-,-,-,20076174703294,4,21,19.5,19.2,20.41,4.55,30076174703291,32,48,40,44,195.2,48.889,-,-
STST19900,,ACTIVE,10/01/13,,STANLEY,HTS,4,CLICK & CONNECT DEEP TOOL BOX AND ORG,39.14,0,19.57,18.59,5%,0,20.55,19.52,TOOLBOX,PLASTIC TOOLBOX,,2,,NO,US,3926909985,76174719628,19.9,12.3,9.6,7.225,1.36,0,-,0,-,-,-,-,20076174719622,2,20.4,12.6,21.2,14.45,3.154,30076174719629,32,48,40,47,263.36,52.222,-,-
STST19950,,ACTIVE,10/01/13,,STANLEY,HTS,4,CLICK & CONNECT DEEP TOOL BOX,23.48,0,11.74,11.15,5%,0,12.33,11.71,TOOLBOX,PLASTIC TOOLBOX,,3,,NO,US,3926909985,76174719642,19.9,12.3,6.6,4.02,0.935,0,-,0,-,-,-,-,20076174719646,3,20.2,12.6,21.5,12.06,3.167,30076174719643,48,48,40,48,224.96,53.333,-,-
STST22621BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,100S 26IN 2DRW MIDDLE CHEST - BLACK,147.3,0,73.64,69.97,5%,0,77.33,73.47,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312004,28.875,14.875,14.75,32,3.666,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22623BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 2DRW MIDDLE CHEST - BLACK,196.4,0,98.2,93.29,5%,0,103.11,97.96,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312059,28.875,14.875,15.5,33,3.853,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22625BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 2DRW MIDDLE CHEST - BLACK,196.4,0,98.2,93.29,5%,0,103.11,97.96,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312080,28.875,18.875,15.5,38,4.889,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22643BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,100S 26IN 4DRW CHEST - BLACK,216.04,0,108.01,102.62,5%,0,113.42,107.76,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615311991,28.875,14.875,20.625,41,5.127,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,2,48,40,36,100,40,-,-
STST22655BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 5DRW CHEST - BLACK,333.9,0,166.95,158.59,5%,0,175.3,166.52,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312042,28.875,14.875,24.875,64,6.183,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22656BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,100S 26IN 5DRW TOOL CENTER - BLACK,333.9,0,166.95,158.59,5%,0,175.3,166.52,TOOL STORAGE,CAB CHEST COMBO RTL,,1,,NO,,0,721615311984,29.25,16.875,30.5,77,8.712,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22657BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 5DRW CHEST - BLACK,333.9,0,166.95,158.59,5%,0,175.3,166.52,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312073,28.875,18.875,24.875,79,7.846,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22742BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,100S 26IN 4DRW CABINET - BLACK,294.6,0,147.3,139.94,5%,0,154.67,146.94,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,NO,,0,721615312011,29.625,20.875,31.625,82,11.318,0,-,0,-,-,-,-,-,-,-,-,-,-,-,60885911384034,2,48,40,37,180,41.111,-,-
STST22744BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 4DRW CABINET - BLACK,451.74,0,225.86,214.58,5%,0,237.16,225.31,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,NO,,0,721615312066,29.625,20.875,35,105,12.526,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST22753BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 26IN 5DRW CABINET - BLACK,510.68,0,255.34,242.57,5%,0,268.11,254.7,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,NO,,0,721615312097,29.625,20.875,42,128,15.031,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST23151BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,100S 31IN 5DRW MOBILE WRKBNCH BLACK,392.82,0,196.4,186.59,5%,0,206.23,195.92,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,NO,,0,721615312028,29.625,20.875,31.625,80,11.318,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST24044BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 41IN 4DRW CHEST - BLACK,569.6,0,284.8,270.57,5%,0,299.04,284.1,TOOL STORAGE,METAL CHEST RETAIL,,1,,NO,,0,721615312103,43.375,18.875,24.875,138,11.785,0,-,0,-,-,-,-,-,-,-,-,-,-,-,60885911384041,1,43.375,18.875,24.875,138,11.785,-,-
STST24113,,ACTIVE,02/03/16,,STANLEY,HTS,4,"STANLEY 24"" TOOLBOX",28.84,0,14.41,13.69,5%,0,15.14,14.38,TOOLBOX,METAL PLASTIC TOOLBOX,,2,,NO,US,3926909985,76174707335,23.7,11.5,11.2,6.95,1.767,0,-,0,-,-,-,-,20076174707339,2,25.4,21.5,11.4,13.9,3.603,30076174707336,24,48,40,47,198.8,52.222,-,-
STST24174BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 41IN 7DRW MOBILE WRKBNCH-BLACK,982.1,0,491.04,466.5,5%,0,515.6,489.83,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,YES,,0,721615312127,44,20.875,35,150,18.604,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST24181BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 41IN 8DRW CABINET - BLACK,746.42,0,373.2,354.53,5%,0,391.87,372.26,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,YES,,0,721615312110,44,20.875,35,215,18.604,0,-,0,-,-,-,-,-,-,-,-,-,-,-,60885911384058,1,44,20.875,35,215,18.604,-,-
STST24410,,ACTIVE,12/16/11,,STANLEY,HTS,4,"STANLEY TOOLBOX 24"" NEW",40.18,0,20.08,19.08,5%,0,21.09,20.04,TOOLBOX,PLASTIC TOOLBOX,,3,,YES,IL,3926909985,76174703603,23.5,11,10.14,6.05,1.517,0,-,0,-,-,-,-,20076174703607,3,24.1,11.4,30.65,19.8,4.873,30076174703604,18,48,40,37,147.02,41.111,-,-
STST25291BK,,ACTIVE,08/24/18,,STANLEY,HTS,3,300S 52IN 9DRW MOBILE WRKBNCH-BLACK,1178.5,0,589.24,559.8,5%,0,618.71,587.79,TOOL STORAGE,ROLLER CABINET RETAIL,,1,,YES,,0,721615312134,54.875,20.875,38,221,25.191,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
STST41001,,ACTIVE,01/21/14,,STANLEY,HTS,4,PORTABLE STORAGE TOTE TRAY,8.94,0,4.46,4.23,5%,0,4.69,4.45,TOOLBOX,TOOL TOTES,,6,,YES,IL,3926909985,76174723595,19.5,13.2,7.7,2.03,1.147,0,-,0,-,-,-,-,20076174723599,6,14.1,13.5,20.2,12.2,2.225,30076174723596,108,48,40,45,251.24,50,-,-
STST60626,,ACTIVE,10/15/12,,STANLEY,HTS,4,ST NEW ADJ SH TWIN PACK,125.42,0,62.71,59.4,5%,0,65.85,62.37,SAW HORSES,SAW HORSES,,2,,YES,US,3926909985,76174705591,28.2,5.5,31.2,21.48,2.8,0,-,0,-,-,-,-,20076174705595,2,28.4,12.8,32,42.95,6.732,30076174705592,8,48,40,36,190,40,-,-
